# TEST CONFIGURATION BEGIN
# ConceptDriftStream(alpha=0.0, drift_stream=RegressionGenerator(n_features=10, n_informative=10, n_samples=500000, n_targets=1, random_state=4), position=450000, random_state=None, stream=ConceptDriftStream(alpha=0.0, drift_stream=RegressionGenerator(n_features=10, n_informative=10, n_samples=500000, n_targets=1, random_state=3), position=400000, random_state=None... stream=ConceptDriftStream(alpha=0.0, drift_stream=RegressionGenerator(n_features=10, n_informative=10, n_samples=500000, n_targets=1, random_state=2), position=50000, random_state=None, stream=RegressionGenerator(n_features=10, n_informative=10, n_samples=500000, n_targets=1, random_state=1), width=1), width=1), width=1), width=1), width=1), width=1), width=1), width=1), width=1)
# [AXGBRegR] AdaptiveSemiRegressorJULIA(learning_rate=0.3, max_buffer=None, max_depth=6, max_window_size=1000, min_window_size=1, pre_train=None, ratio_unsampled=None, small_window_size=None)
# EvaluatePrequential(batch_size=1, data_points_for_classification=False, max_samples=500000, max_time=inf, metrics=['mean_square_error', 'running_time'], n_wait=200, output_file='exec_AXGBRegR_abrupto2.out', pretrain_size=0, restart_stream=True, show_plot=False)
# TEST CONFIGURATION END
id,mean_mse_[AXGBRegR],current_mse_[AXGBRegR],training_time_[AXGBRegR],testing_time_[AXGBRegR],total_running_time_[AXGBRegR]
4399,7041.286359,4230.385139,0.596925,0.924631,1.521555
4599,6939.151929,4692.194473,0.599210,0.966535,1.565744
4799,6798.563306,3565.024977,0.601611,1.008394,1.610005
4999,6699.296321,4316.888665,0.604123,1.050404,1.654527
5199,6596.164115,4017.858971,0.611640,1.092522,1.704162
5399,6493.821962,3832.925987,0.613803,1.134374,1.748177
5599,6434.594895,4835.464090,0.616084,1.176397,1.792481
5799,6367.013934,4474.747012,0.618501,1.218759,1.837260
5999,6277.404336,3678.725998,0.621020,1.260781,1.881800
6199,6184.536973,3398.516088,0.628498,1.302892,1.931390
6399,6095.810579,3345.292361,0.630682,1.344967,1.975650
6599,6006.069402,3134.351740,0.632973,1.387038,2.020011
6799,5923.010026,3182.050609,0.635369,1.429059,2.064428
6999,5852.569240,3457.582520,0.637871,1.470989,2.108860
7199,5772.002240,2952.157260,0.645528,1.513239,2.158768
7399,5706.735060,3357.116578,0.647698,1.555250,2.202947
7599,5644.443671,3339.662269,0.649979,1.597220,2.247199
7799,5580.819239,3163.090829,0.652354,1.639261,2.291615
7999,5534.119695,3712.837491,0.654839,1.681341,2.336180
8199,5468.420431,2840.449856,0.662438,1.725117,2.387555
8399,5408.545365,2953.667639,0.664586,1.767048,2.431634
8599,5339.326231,2432.122622,0.666862,1.809133,2.475995
8799,5287.341566,3052.000967,0.669240,1.851042,2.520282
8999,5236.879845,3016.564118,0.671734,1.893099,2.564834
9199,5172.470721,2274.060141,0.679575,1.935257,2.614832
9399,5123.518969,2871.738382,0.681742,1.977140,2.658882
9599,5069.222208,2517.274428,0.684022,2.019212,2.703234
9799,5038.603634,3568.912096,0.686386,2.061193,2.747579
9999,4989.280271,2572.435500,0.688883,2.103229,2.792112
10199,4943.686545,2664.000230,0.696495,2.145347,2.841842
10399,4903.024433,2829.256731,0.698672,2.187202,2.885874
10599,4857.585201,2494.745119,0.700951,2.229210,2.930161
10799,4807.818526,2170.184771,0.703329,2.271296,2.974625
10999,4769.882080,2721.313954,0.705823,2.313477,3.019300
11199,4732.447497,2673.545468,0.713468,2.355500,3.068968
11399,4685.773836,2072.048822,0.715646,2.397621,3.113266
11599,4655.550127,2932.798686,0.717941,2.439664,3.157605
11799,4616.475790,2350.164271,0.720324,2.481728,3.202051
11999,4581.258328,2503.428049,0.722831,2.523926,3.246757
12199,4541.829090,2176.074831,0.730816,2.566093,3.296909
12399,4509.447535,2534.172638,0.732979,2.608259,3.341238
12599,4476.224628,2416.404420,0.735241,2.650328,3.385569
12799,4445.118580,2485.437578,0.737656,2.692562,3.430217
12999,4413.181482,2369.207169,0.740174,2.734683,3.474858
13199,4380.225866,2238.110836,0.747987,2.777088,3.525075
13399,4348.129513,2229.770245,0.750169,2.819605,3.569773
13599,4321.141849,2512.968361,0.752455,2.861820,3.614275
13799,4289.601183,2144.835867,0.754845,2.904118,3.658963
13999,4257.832234,2065.774747,0.757380,2.946554,3.703934
14199,4227.172309,2080.977574,0.765340,2.988756,3.754096
14399,4194.950234,1907.182888,0.767561,3.031649,3.799211
14599,4168.709749,2279.394836,0.769885,3.074493,3.844378
14799,4137.828354,1883.486566,0.772334,3.117412,3.889746
14999,4110.050142,2054.462431,0.774906,3.160407,3.935313
15199,4084.513199,2169.242501,0.783105,3.203955,3.987060
15399,4056.508590,1928.158236,0.785371,3.247594,4.032966
15599,4030.838518,2054.243031,0.787722,3.290990,4.078712
15799,4005.422521,2022.974734,0.790204,3.335061,4.125265
15999,3986.148855,2463.529271,0.792755,3.378205,4.170960
16199,3952.998390,1300.961143,0.827567,3.422416,4.249983
16399,3921.890653,1402.164008,0.829830,3.466532,4.296363
16599,3890.601263,1324.871265,0.832142,3.509878,4.342021
16799,3862.175874,1502.868604,0.834600,3.553272,4.387873
16999,3834.704097,1527.074766,0.837176,3.596863,4.434039
17199,3808.752577,1602.873402,0.845014,3.640834,4.485848
17399,3781.092206,1402.300270,0.847278,3.684937,4.532215
17599,3753.780652,1377.675530,0.849569,3.728059,4.577628
17799,3727.262030,1393.623273,0.852010,3.772008,4.624019
17999,3703.715437,1608.068606,0.854589,3.815679,4.670268
18199,3674.451351,1040.683601,0.862279,3.859778,4.722057
18399,3648.763767,1311.193619,0.864547,3.903811,4.768358
18599,3623.076604,1259.857690,0.866857,3.947058,4.813914
18799,3597.377279,1207.340062,0.869296,3.990911,4.860206
18999,3577.293738,1689.440798,0.871872,4.034593,4.906465
19199,3555.490766,1484.208491,0.879856,4.078619,4.958475
19399,3535.745507,1640.200640,0.882104,4.122566,5.004670
19599,3512.097504,1218.241147,0.884422,4.165824,5.050246
19799,3492.796949,1601.342554,0.886870,4.209899,5.096769
19999,3471.279234,1341.025452,0.889427,4.253134,5.142561
20199,3448.530877,1173.695196,0.897438,4.297273,5.194711
20399,3427.285304,1281.482470,0.899680,4.341586,5.241267
20599,3407.084038,1346.554898,0.901978,4.384805,5.286783
20799,3389.520321,1580.457423,0.904385,4.428405,5.332790
20999,3369.263180,1262.520516,0.906983,4.472283,5.379266
21199,3351.791075,1517.220114,0.914937,4.516181,5.431118
21399,3333.394549,1383.362797,0.917184,4.560090,5.477274
21599,3313.813593,1218.651276,0.919476,4.603325,5.522801
21799,3297.018993,1483.202221,0.921926,4.647536,5.569462
21999,3277.524175,1152.589038,0.924486,4.690869,5.615355
22199,3262.308644,1588.600235,0.932581,4.734934,5.667516
22399,3245.173567,1343.180003,0.934824,4.778832,5.713656
22599,3228.795025,1394.398325,0.937161,4.822338,5.759499
22799,3211.742529,1284.810429,0.939619,4.865971,5.805590
22999,3194.662629,1247.554017,0.942220,4.909926,5.852146
23199,3181.604153,1679.879483,0.950232,4.954057,5.904289
23399,3167.345845,1513.382084,0.952481,4.997929,5.950409
23599,3155.293069,1745.118277,0.954816,5.041189,5.996004
23799,3140.572805,1403.581661,0.957289,5.084840,6.042129
23999,3125.802392,1368.123281,0.959910,5.128959,6.088869
24199,3112.256427,1486.740556,0.967951,5.172865,6.140816
24399,3098.411911,1423.225532,0.970190,5.216770,6.186961
24599,3085.207548,1474.275278,0.972506,5.260043,6.232549
24799,3071.503503,1385.905909,0.974974,5.304336,6.279310
24999,3058.205782,1409.288344,0.977508,5.350536,6.328045
25199,3043.043372,1147.742127,0.985700,5.394521,6.380220
25399,3029.863320,1369.176798,0.987945,5.438399,6.426344
25599,3020.640987,1849.404679,0.990270,5.481803,6.472072
25799,3008.862871,1501.264059,0.992710,5.525879,6.518588
25999,2995.632157,1288.870066,0.995230,5.569416,6.564645
26199,2982.427324,1265.799008,1.003480,5.613527,6.617007
26399,2970.621332,1424.036379,1.005710,5.657277,6.662987
26599,2957.175417,1182.314615,1.008038,5.700749,6.708787
26799,2945.598332,1405.846022,1.010485,5.744754,6.755239
26999,2933.377687,1295.811336,1.013036,5.788221,6.801257
27199,2922.466933,1449.515080,1.021328,5.832323,6.853650
27399,2909.916565,1203.066476,1.023556,5.876370,6.899926
27599,2898.155218,1286.850750,1.025877,5.919839,6.945716
27799,2888.814017,1599.728211,1.028353,5.963823,6.992176
27999,2877.514248,1306.846405,1.030917,6.007537,7.038454
28199,2868.436355,1597.531278,1.039107,6.051577,7.090684
28399,2859.539233,1605.045027,1.041355,6.095961,7.137316
28599,2849.780992,1464.110783,1.043657,6.139288,7.182945
28799,2839.834081,1417.425787,1.046107,6.182926,7.229033
28999,2830.403823,1472.446665,1.048670,6.226907,7.275577
29199,2822.603171,1691.508673,1.056969,6.270622,7.327592
29399,2811.836168,1239.853739,1.059225,6.314481,7.373706
29599,2801.524929,1285.772744,1.061576,6.357807,7.419383
29799,2792.167685,1407.295578,1.064051,6.401499,7.465550
29999,2783.369947,1472.506997,1.066665,6.445513,7.512179
30199,2774.229173,1403.113157,1.075236,6.489778,7.565014
30399,2765.576710,1459.054797,1.077468,6.533728,7.611196
30599,2757.646691,1552.283763,1.079805,6.577187,7.656991
30799,2748.269878,1313.617553,1.082239,6.621046,7.703284
30999,2740.631067,1564.254051,1.084810,6.664891,7.749701
31199,2731.202764,1269.815862,1.093069,6.708973,7.802042
31399,2724.910101,1743.254711,1.095292,6.752860,7.848152
31599,2716.990241,1473.572183,1.097607,6.796257,7.893864
31799,2709.022148,1450.063383,1.100057,6.840327,7.940384
31999,2700.731711,1382.552326,1.102592,6.884023,7.986615
32199,2694.563140,1707.591814,1.137109,6.928402,8.065511
32399,2685.597235,1242.086463,1.139340,6.972244,8.111584
32599,2678.906060,1594.935688,1.141646,7.015532,8.157178
32799,2671.975316,1542.264130,1.144088,7.059164,8.203252
32999,2665.736153,1642.513414,1.146660,7.102820,8.249479
33199,2661.374378,1941.681445,1.154421,7.146622,8.301042
33399,2653.360677,1323.086247,1.156642,7.191814,8.348456
33599,2646.830878,1556.354566,1.158934,7.234907,8.393841
33799,2639.217806,1360.221614,1.161391,7.278596,8.439988
33999,2634.096908,1768.665275,1.163963,7.322298,8.486262
34199,2629.033347,1768.227850,1.171962,7.366128,8.538090
34399,2623.466760,1671.580507,1.174185,7.409877,8.584062
34599,2616.889822,1485.656437,1.176484,7.453110,8.629594
34799,2611.464382,1672.863198,1.178929,7.496545,8.675475
34999,2605.016527,1483.089766,1.181531,7.540332,8.721863
35199,2596.649345,1132.392464,1.189547,7.583918,8.773465
35399,2589.876576,1397.869340,1.191794,7.627878,8.819672
35599,2582.820565,1333.906622,1.194098,7.671103,8.865201
35799,2575.468350,1266.774109,1.196542,7.714685,8.911227
35999,2571.171709,1802.072906,1.199111,7.758505,8.957615
36199,2564.697612,1399.360141,1.207132,7.802289,9.009421
36399,2557.426287,1241.316499,1.209381,7.846443,9.055823
36599,2550.813192,1347.229764,1.211677,7.889544,9.101221
36799,2545.426231,1559.612429,1.214119,7.932807,9.146926
36999,2540.606309,1653.740777,1.216701,7.976576,9.193276
37199,2534.009203,1313.544561,1.224719,8.020312,9.245031
37399,2530.591006,1894.806266,1.226958,8.064137,9.291096
37599,2524.527853,1390.718207,1.229272,8.107555,9.336827
37799,2519.695409,1611.196072,1.231678,8.151272,9.382949
37999,2513.202755,1286.091162,1.234178,8.194796,9.428974
38199,2507.751336,1471.981625,1.242217,8.238492,9.480709
38399,2501.650368,1336.365444,1.244429,8.282093,9.526522
38599,2497.013987,1606.828938,1.246728,8.325344,9.572072
38799,2491.364592,1401.031412,1.249126,8.368793,9.617919
38999,2485.170337,1283.484750,1.251649,8.412502,9.664151
39199,2479.971946,1466.285802,1.259709,8.456410,9.716118
39399,2474.678714,1437.205200,1.261958,8.500408,9.762365
39599,2469.549147,1459.024484,1.264286,8.543688,9.807974
39799,2464.520659,1468.880029,1.266734,8.587609,9.854343
39999,2459.118849,1384.158533,1.269307,8.631281,9.900588
40199,2454.450009,1520.682038,1.277514,8.674949,9.952463
40399,2448.676538,1288.208929,1.279728,8.718511,9.998239
40599,2444.268306,1553.805424,1.282036,8.761535,10.043571
40799,2439.303787,1431.506509,1.284460,8.804874,10.089334
40999,2434.512855,1457.162602,1.286994,8.848246,10.135240
41199,2429.359780,1372.979383,1.295128,8.892000,10.187128
41399,2424.013340,1322.646684,1.297369,8.935828,10.233196
41599,2419.084777,1398.872279,1.299697,8.979263,10.278960
41799,2416.766914,1934.651415,1.302104,9.022643,10.324747
41999,2410.257711,1049.834360,1.304647,9.066619,10.371266
42199,2404.384517,1171.013644,1.312925,9.110191,10.423115
42399,2399.111594,1286.524862,1.315156,9.154003,10.469158
42599,2395.470723,1623.606032,1.317462,9.197166,10.514629
42799,2391.070626,1453.850107,1.319868,9.240505,10.560373
42999,2386.537759,1416.504264,1.322407,9.284459,10.606866
43199,2383.467935,1723.455645,1.330649,9.328321,10.658970
43399,2379.506747,1523.890254,1.332880,9.372162,10.705043
43599,2375.225363,1446.165020,1.335188,9.415267,10.750455
43799,2370.929370,1434.402940,1.337654,9.459213,10.796867
43999,2366.938782,1492.999942,1.340200,9.502596,10.842797
44199,2364.087634,1736.835076,1.348473,9.546611,10.895084
44399,2361.219910,1727.452920,1.350693,9.590502,10.941194
44599,2358.723432,1804.505257,1.352997,9.633842,10.986839
44799,2354.296122,1367.005903,1.355422,9.677613,11.033035
44999,2349.088687,1182.623282,1.357945,9.721355,11.079299
45199,2344.711345,1359.809500,1.366365,9.765316,11.131681
45399,2340.819873,1461.347271,1.368594,9.809262,11.177856
45599,2337.834466,1660.147033,1.370921,9.852818,11.223740
45799,2334.042566,1469.489263,1.373365,9.896794,11.270159
45999,2330.687258,1562.321872,1.375918,9.940857,11.316775
46199,2326.655459,1399.341518,1.384165,9.984696,11.368862
46399,2324.041180,1720.142852,1.386397,10.028727,11.415124
46599,2320.482002,1494.752541,1.388709,10.072058,11.460768
46799,2317.962333,1730.879679,1.391142,10.115436,11.506578
46999,2314.744382,1561.743708,1.393727,10.159501,11.553228
47199,2310.500294,1313.139664,1.402049,10.203326,11.605375
47399,2306.612325,1389.051707,1.404264,10.247182,11.651446
47599,2302.275811,1274.522010,1.406553,10.290534,11.697087
47799,2299.526215,1645.122207,1.408980,10.334184,11.743164
47999,2296.485445,1569.741517,1.411526,10.377852,11.789377
48199,2293.272068,1522.061484,1.446814,10.422434,11.869248
48399,2290.619183,1651.273962,1.449034,10.466518,11.915552
48599,2286.712550,1341.307362,1.451325,10.509695,11.961020
48799,2284.786893,1816.852124,1.453713,10.552933,12.006646
48999,2281.404048,1455.989971,1.456260,10.597028,12.053288
49199,2277.284695,1268.043336,1.464006,10.640657,12.104662
49399,2273.374699,1311.515683,1.466229,10.684594,12.150823
49599,2270.253577,1499.336236,1.468527,10.727706,12.196233
49799,2266.812804,1413.501194,1.470975,10.771162,12.242137
49999,2262.720423,1243.717504,1.473538,10.814941,12.288479
50199,2379.931293,31682.648730,1.481560,10.858591,12.340151
50399,2483.058122,28367.892409,1.483778,10.902461,12.386239
50599,2585.197742,28324.381835,1.486062,10.945660,12.431722
50799,2714.208328,35353.886583,1.488483,10.988945,12.477428
50999,2822.715382,30383.507085,1.491039,11.032898,12.523937
51199,2894.685235,21246.997723,1.499207,11.076421,12.575629
51399,2962.731125,20382.479009,1.501424,11.120448,12.621871
51599,3034.194050,21400.165877,1.503709,11.163583,12.667291
51799,3110.044925,22679.570668,1.506106,11.206745,12.712852
51999,3201.734346,26949.294315,1.508680,11.250810,12.759489
52199,3298.775757,28529.542735,1.516862,11.294211,12.811073
52399,3358.617044,18977.192951,1.519076,11.338259,12.857334
52599,3423.146082,20329.754064,1.521366,11.381550,12.902916
52799,3475.596322,17270.009334,1.523782,11.424797,12.948578
52999,3546.889458,22368.277405,1.526338,11.469450,12.995788
53199,3590.947176,15266.242445,1.534571,11.512990,13.047561
53399,3631.971816,14544.525895,1.536767,11.556990,13.093757
53599,3674.687698,15079.828202,1.539030,11.600269,13.139299
53799,3733.302021,19441.940578,1.541402,11.643560,13.184962
53999,3771.461212,14036.283814,1.543875,11.686948,13.230822
54199,3814.612553,15465.474550,1.552218,11.730952,13.283169
54399,3848.762435,13103.380303,1.554420,11.774862,13.329282
54599,3882.232363,12986.052878,1.556706,11.818405,13.375111
54799,3925.466719,15728.445855,1.559107,11.861713,13.420820
54999,3966.598166,15236.614797,1.561646,11.905594,13.467240
55199,3996.082668,12104.320491,1.570037,11.949315,13.519352
55399,4027.673175,12746.653366,1.572258,11.993303,13.565561
55599,4061.101737,13320.813172,1.574563,12.036696,13.611259
55799,4089.618734,12017.343878,1.576974,12.079924,13.656897
55999,4114.939459,11179.421761,1.579563,12.124022,13.703585
56199,4137.515536,10458.817201,1.587845,12.167432,13.755277
56399,4163.883007,11573.142463,1.590041,12.211576,13.801617
56599,4182.266485,9366.407148,1.592313,12.254937,13.847250
56799,4200.638118,9399.810285,1.594710,12.298684,13.893393
56999,4220.837560,9957.479090,1.597194,12.342413,13.939607
57199,4233.827064,7935.835823,1.605606,12.386136,13.991743
57399,4246.264080,7803.250673,1.607791,12.430109,14.037900
57599,4259.674014,8108.325053,1.610071,12.473491,14.083562
57799,4268.666842,6858.601108,1.612462,12.516975,14.129438
57999,4290.856401,10703.639017,1.614979,12.560837,14.175816
58199,4310.258424,9936.845208,1.623364,12.604611,14.227975
58399,4319.061361,6880.715877,1.625587,12.648769,14.274356
58599,4328.484100,7079.923845,1.627869,12.692091,14.319961
58799,4344.616345,9071.364258,1.630270,12.735777,14.366046
58999,4359.643793,8777.713596,1.632816,12.779658,14.412474
59199,4366.668833,6439.055593,1.641244,12.823427,14.464671
59399,4374.157498,6590.802370,1.643467,12.867486,14.510953
59599,4381.957872,6698.668692,1.645757,12.910846,14.556603
59799,4392.640341,7576.016206,1.648185,12.954662,14.602847
59999,4401.664690,7099.945135,1.650727,12.998417,14.649144
60199,4408.333442,6408.959011,1.659224,13.042438,14.701662
60399,4418.658583,7526.526016,1.661458,13.086927,14.748384
60599,4422.580278,5606.932096,1.663752,13.130247,14.793999
60799,4426.738066,5686.547955,1.666144,13.173792,14.839936
60999,4432.427425,6161.992468,1.668675,13.218039,14.886715
61199,4438.414480,6264.466149,1.677228,13.261854,14.939082
61399,4444.167510,6204.594908,1.679456,13.306252,14.985708
61599,4446.479303,5156.199767,1.681776,13.350133,15.031910
61799,4451.215820,5910.063109,1.684209,13.394262,15.078470
61999,4462.313399,7891.465227,1.686704,13.437785,15.124489
62199,4463.951499,4971.762383,1.695286,13.481769,15.177055
62399,4465.568910,4968.583642,1.697493,13.525941,15.223434
62599,4468.646447,5428.838232,1.699804,13.569447,15.269252
62799,4472.017901,5527.282745,1.702207,13.612820,15.315027
62999,4473.003579,4782.506545,1.704758,13.657129,15.361888
63199,4473.810021,4727.839280,1.713369,13.700756,15.414125
63399,4473.966631,4523.455415,1.715581,13.745075,15.460656
63599,4478.406327,5885.789846,1.717869,13.788575,15.506444
63799,4482.188681,5684.977334,1.720338,13.833000,15.553339
63999,4486.858740,5976.607492,1.722866,13.876585,15.599451
64199,4493.136199,6501.923361,1.758001,13.920754,15.678755
64399,4497.477621,5891.074014,1.760209,13.964999,15.725208
64599,4501.924329,5933.764180,1.762469,14.008263,15.770732
64799,4506.117417,5860.484963,1.764870,14.051751,15.816621
64999,4512.904642,6711.965498,1.767414,14.095699,15.863113
65199,4521.712464,7384.254732,1.775349,14.139408,15.914756
65399,4522.920771,4916.828535,1.777546,14.183355,15.960901
65599,4527.897046,6155.138996,1.779812,14.226471,16.006284
65799,4530.112671,5256.837787,1.782187,14.269615,16.051802
65999,4534.878851,6102.952252,1.784672,14.313305,16.097977
66199,4540.002140,6230.687246,1.792873,14.357016,16.149889
66399,4540.979093,4864.350653,1.795083,14.401037,16.196120
66599,4542.333691,4992.060329,1.797375,14.444287,16.241662
66799,4544.111955,5136.273680,1.799786,14.487926,16.287712
66999,4548.690165,6077.812349,1.802345,14.531929,16.334273
67199,4548.928570,4628.794277,1.810446,14.575589,16.386035
67399,4552.413971,5723.508596,1.812645,14.619406,16.432050
67599,4551.592508,4274.759478,1.814928,14.662575,16.477503
67799,4555.309953,5811.806338,1.817332,14.705747,16.523079
67999,4558.479894,5633.090056,1.819876,14.749611,16.569487
68199,4560.384212,5207.852274,1.828110,14.793151,16.621261
68399,4561.828546,5054.346452,1.830322,14.837241,16.667563
68599,4564.084630,5335.665330,1.832610,14.880452,16.713062
68799,4568.342050,6028.637308,1.835020,14.923642,16.758661
68999,4572.827610,6115.860125,1.837566,14.967644,16.805210
69199,4575.326589,5437.474318,1.845762,15.011157,16.856920
69399,4580.954352,6528.160374,1.847983,15.055498,16.903481
69599,4585.808250,6270.110702,1.850282,15.098792,16.949074
69799,4587.086134,5031.789998,1.852686,15.141975,16.994660
69999,4588.170233,4966.520804,1.855256,15.185837,17.041093
70199,4589.901536,5195.857319,1.863496,15.229429,17.092925
70399,4594.173510,6093.636669,1.865734,15.273745,17.139479
70599,4594.352367,4657.309717,1.868026,15.316928,17.184954
70799,4597.909935,5853.731473,1.870426,15.360326,17.230752
70999,4599.517297,5168.523502,1.872977,15.404447,17.277424
71199,4602.910153,5807.374105,1.881279,15.448050,17.329329
71399,4605.388568,5487.704219,1.883463,15.492076,17.375539
71599,4606.059127,4845.448786,1.885746,15.535384,17.421130
71799,4603.733203,3771.052341,1.888148,15.578810,17.466958
71999,4609.218291,6578.364938,1.890702,15.623025,17.513727
72199,4610.762315,5166.610948,1.898930,15.666552,17.565482
72399,4611.711132,4954.234152,1.901128,15.710601,17.611728
72599,4612.836726,5020.301525,1.903414,15.753820,17.657234
72799,4614.249058,5126.925833,1.905826,15.797239,17.703065
72999,4615.391304,5031.168916,1.908385,15.841414,17.749799
73199,4617.769033,5485.640098,1.916572,15.884733,17.801305
73399,4616.957473,4319.926229,1.918781,15.928841,17.847622
73599,4617.743524,4906.224252,1.921087,15.972295,17.893383
73799,4621.451237,5985.889930,1.923497,16.015514,17.939011
73999,4621.938624,4801.784106,1.926019,16.058798,17.984818
74199,4622.781763,4934.743307,1.934633,16.103129,18.037762
74399,4624.150981,5132.130923,1.936811,16.147009,18.083820
74599,4627.187148,5756.641417,1.939104,16.190430,18.129534
74799,4630.947800,6033.670831,1.941510,16.233732,18.175242
74999,4634.538175,5977.338587,1.944070,16.277941,18.222011
75199,4635.599966,5033.771484,1.952477,16.321554,18.274031
75399,4639.373255,6058.130023,1.954693,16.365936,18.320629
75599,4644.097024,6424.957641,1.956981,16.409329,18.366310
75799,4647.714952,6015.291778,1.959400,16.452879,18.412278
75999,4648.447614,4926.126545,1.961973,16.497295,18.459268
76199,4650.907612,5585.706753,1.970502,16.541018,18.511520
76399,4652.082558,5099.737263,1.972691,16.585229,18.557920
76599,4654.081603,5417.716591,1.974984,16.628687,18.603671
76799,4657.259244,5874.295640,1.977389,16.672105,18.649494
76999,4659.086524,5360.762375,1.979938,16.716317,18.696255
77199,4661.714730,5673.573984,1.988577,16.760219,18.748796
77399,4664.278181,5653.770196,1.990769,16.804542,18.795311
77599,4669.006693,6498.940658,1.993040,16.847873,18.840913
77799,4669.306776,4785.739162,1.995464,16.891794,18.887259
77999,4673.228719,6198.864339,1.998029,16.935922,18.933951
78199,4674.111356,5018.339980,2.006543,16.979834,18.986376
78399,4676.257753,5515.498950,2.008724,17.023836,19.032560
78599,4679.363304,5896.739166,2.010993,17.067141,19.078134
78799,4679.491749,4729.970965,2.013372,17.110486,19.123858
78999,4682.037931,5685.233635,2.015887,17.154650,19.170537
79199,4684.208536,5541.597176,2.024352,17.198341,19.222693
79399,4685.028413,5009.699654,2.026566,17.242715,19.269280
79599,4689.110410,6309.663442,2.028854,17.286275,19.315129
79799,4692.517772,6048.647723,2.031239,17.329684,19.360922
79999,4693.392546,5042.427605,2.033747,17.373568,19.407314
80199,4694.517522,5144.507589,2.068611,17.417822,19.486433
80399,4699.952626,6879.429501,2.070799,17.462121,19.532921
80599,4702.639367,5782.709091,2.073064,17.505373,19.578437
80799,4706.431432,6234.633643,2.075450,17.548785,19.624235
80999,4708.014124,5347.421680,2.077943,17.592569,19.670512
81199,4709.247637,5208.820470,2.085802,17.636226,19.722028
81399,4711.850358,5768.555131,2.087986,17.680318,19.768305
81599,4712.703778,5060.045938,2.090247,17.723578,19.813826
81799,4714.529978,5459.619352,2.092641,17.766753,19.859395
81999,4717.505265,5934.397776,2.095176,17.810689,19.905866
82199,4718.788717,5245.003808,2.103223,17.853983,19.957206
82399,4721.883628,5993.892185,2.105429,17.898247,20.003676
82599,4723.817454,5520.553693,2.107704,17.941454,20.049157
82799,4723.624424,4643.902943,2.110109,17.984780,20.094889
82999,4727.335429,6263.691556,2.112667,18.028804,20.141471
83199,4730.096487,5875.935717,2.120869,18.072553,20.193421
83399,4730.285477,4808.905236,2.123048,18.116843,20.239891
83599,4731.990192,5442.856308,2.125298,18.160121,20.285419
83799,4734.074413,5605.278963,2.127675,18.203411,20.331086
83999,4735.047995,5142.978936,2.130177,18.247138,20.377315
84199,4735.805975,5054.157535,2.138222,18.290980,20.429202
84399,4740.886073,6879.607051,2.140389,18.335206,20.475595
84599,4741.297114,4914.756564,2.142641,18.378462,20.521103
